cryosleep,vip,side,destination_55_cancri_e,destination_pso_j318_5_22,destination_trappist_1e,homeplanet_earth,homeplanet_europa,homeplanet_mars,age,roomservice,foodcourt,shoppingmall,spa,vrdeck,transported
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9746835443037974,0.0,0.0,0.0055763664226119,0.2143549429248331,0.0044751999337007,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0,0.0342315045269271,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2025316455696202,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.240506329113924,0.0590725806451612,0.0003607113227284,0.0,0.0016153349127719,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.240506329113924,0.0417338709677419,0.0,0.0028094670526136,0.0165302606073659,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.620253164556962,0.0021169354838709,0.000901778306821,0.0642346330665758,0.0,0.0431773919529275,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2658227848101265,0.4059475806451613,0.0,0.0020006810829218,0.0044690932586689,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.000216426793637,0.0010216243827686,0.0,0.0278456884763601,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3924050632911392,0.0,0.0062403058832016,0.0174101821896815,0.0054921387034245,0.0017817925661956,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0,0.0,0.0342451001507645,0.0028177184767745,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0033906864336471,4.256768261535842e-05,0.0030152918371742,0.0176936145526871,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5189873417721519,0.0,0.0115427623273094,0.184445768772348,0.0706978246823174,0.0021132888575809,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3924050632911392,0.0,0.2405944522598564,0.0092371871275327,0.0336528106827482,0.8426635727012804,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4177215189873418,0.0077620967741935,0.0858853659416369,0.0,0.196855481369804,0.0062155554634732,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2151898734177215,0.0004032258064516,0.0,0.0369061808275157,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4936708860759493,0.0,0.0142480972477726,0.0,0.0544906310575059,0.0447519993370074,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3417721518987341,0.0234879032258064,0.0199834072791544,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5316455696202531,0.001008064516129,0.0109295530786711,0.0005108121913843,0.0,0.019806903410268,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2784810126582278,0.0693548387096774,0.0001803556613642,0.0034054146092286,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0248169390037153,0.0,0.0,4.1437036423155016e-05,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.0567540322580645,0.0187930599141507,0.0154946364719904,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1772151898734177,0.0077620967741935,0.0,0.0003831091435382,0.0228300667671763,0.0068785480462437,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2025316455696202,0.1625,0.0001442845290913,0.0,0.009907387465001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0056451612903225,0.0007935649100025,0.0121317895453771,0.078236054275253,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5569620253164557,0.0,0.0847310897089059,0.0002979737783075,0.0438832651303036,0.451497948866697,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.240506329113924,0.0302419354838709,0.0001803556613642,0.0273284522390601,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.569620253164557,0.0816532258064516,0.0,0.0056189341052273,0.0106612104242946,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6455696202531646,0.0594758064516129,0.0010099917036395,0.0031074408309211,0.0,0.0033978369866987,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3544303797468354,0.1969758064516129,0.0015510586877322,0.0,0.0,0.000290059254962,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0,0.0,0.0008087859696918,0.0251453801421494,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5189873417721519,0.1153225806451613,0.0004328535872741,0.000595947556615,0.0011845789360327,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.430379746835443,0.0,0.059373083721098,0.0,0.0027460693517122,0.0605809472506526,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3417721518987341,0.0,0.0,0.0030648731483058,0.0359681240577213,0.1124186798160195,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0391129032258064,0.0,0.0002979737783075,0.0220223993107904,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.240506329113924,0.0003024193548387,0.0,0.0,0.0,0.0326523847014461,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0009072580645161,0.0,0.0066831261706112,0.0282683609735085,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7341772151898734,0.0043346774193548,0.1289903690076831,0.0,0.3615657979754469,0.0020304147847345,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5443037974683544,0.048891129032258,0.0001442845290913,0.0057892048356887,0.002584535860435,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4936708860759493,0.0,0.0,0.0,0.0822743915571828,0.0463680437575104,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1772151898734177,0.0071572580645161,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3291139240506329,0.0283266129032258,0.0267287090141759,0.0005533798739996,0.0,0.1957485600629843,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3797468354430379,0.0608870967741935,0.0,0.0021283841307679,0.0079151410725823,8.287407284631003e-05,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3670886075949367,0.1057459677419354,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.240506329113924,0.0,0.011867402517765,0.0,0.1698255438294206,0.0129283553640243,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.569620253164557,0.0,0.0,0.0,0.0416756407495154,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7974683544303798,0.0001008064516129,0.0323558056487393,0.0,0.0,0.0003314962913852,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3291139240506329,0.0,0.0170977166973271,0.0,0.0,0.0083288443210541,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1645569620253164,0.0,0.0260433575009919,0.0,0.0019922463924186,0.0003314962913852,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3924050632911392,0.1070564516129032,0.0,0.0341392814575174,0.0038229592935601,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0,0.0103884860945785,0.0014898688915375,0.0,0.0180251108440724,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0164314516129032,0.0,0.0281372382087519,0.0017230239069567,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2911392405063291,0.021875,0.0136348879991342,0.0008087859696918,5.384449709239716e-05,0.0004972444370778,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3544303797468354,0.0,0.0405800238069473,0.000127703047846,0.0302606073659272,0.000290059254962,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.620253164556962,0.0717741935483871,3.607113227284205e-05,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0002524979259098,0.0054060956921505,0.0344066336420417,0.0015331703476567,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.430379746835443,0.0871975806451613,0.0,0.0109398944321471,0.0,0.0014502962748104,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4050632911392405,0.0045362903225806,0.0355300652887494,0.0,0.0,0.2818961587867236,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2911392405063291,0.1242943548387096,0.0,0.0224331687382938,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3037974683544304,0.3509072580645161,0.0,0.052613655712583,0.0001076889941847,0.0106078813243276,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5949367088607594,0.0,0.0011542762327309,0.0,0.2168317897910833,0.0596693324493432,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2911392405063291,0.0938508064516129,0.0,0.005704069470458,0.0,0.0174449923341482,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2784810126582278,0.0258064516129032,0.0,0.0,0.0,0.0154560145858368,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0,0.0047250127703047,0.0020999353866034,0.0453321178469315,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4936708860759493,0.026008064516129,0.0555856148324495,0.0,0.0,0.0257323996187792,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4177215189873418,0.0,0.0707354903870432,0.0,0.0121688563428817,0.0446276882277379,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.810126582278481,0.0,0.0,0.0,0.0303144518630196,0.0142543405295653,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2911392405063291,0.0,0.0,0.0,0.0023691578720654,0.0713131396842497,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5063291139240507,0.0584677419354838,0.0,0.0190277541290652,0.0003230669825543,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.620253164556962,0.0,0.0669119503661219,0.0,0.0089381865173379,0.0685782952803215,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3797468354430379,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4683544303797468,0.0,0.0075749377772968,0.0,0.2215162610381219,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.0759072580645161,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3670886075949367,0.0037298387096774,0.0,0.0071088029967648,0.0327374542321774,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6835443037974683,0.0,0.0201637629405187,0.0,0.8204824466939479,0.1159822649484109,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3417721518987341,0.0004032258064516,0.0,0.0381406436233611,0.0123303898341589,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3924050632911392,0.0011088709677419,0.0,0.0,0.1029506784406633,0.0464094807939336,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3291139240506329,0.0001008064516129,0.0082963604227536,0.0,0.0022614688778806,0.1669912567853147,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4050632911392405,0.0,0.0081160047613894,0.0,0.2085397372388542,0.0099448887415572,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3924050632911392,0.0001008064516129,0.0039678245500126,0.0116635450366082,0.0014538014214947,0.0155803256951062,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4936708860759493,0.3054435483870967,0.0028496194495545,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0,0.0002554060956921,0.036883480508292,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0253164556962025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4050632911392405,0.0,0.0,0.0,0.041352573766961,0.0001243111092694,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4810126582278481,0.263508064516129,0.0,0.0043844713093819,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0,0.0,0.0,0.0853973723885418,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8734177215189873,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2658227848101265,0.0977822580645161,0.0,0.0076621828707645,0.0,0.0026519703310819,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.0723790322580645,0.0,0.0112804358930699,0.0162610381219039,0.0159118219864915,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1772151898734177,0.0002016129032258,0.0317786675323738,0.0,0.0311221193194055,0.0088675257945551,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2911392405063291,0.0,0.0199834072791544,0.0,0.0160995046306267,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5694556451612903,0.0084767160841178,0.0002979737783075,0.1388649580012922,0.0901255542203621,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3037974683544304,0.3565524193548387,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4683544303797468,0.0330645161290322,0.2219456768747971,0.0,0.0013999569244023,0.0339783698669871,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3670886075949367,0.0,7.21422645456841e-05,0.0235399284862932,0.0023691578720654,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3797468354430379,0.0,0.0034267575659199,0.0,0.0237454232177471,0.0423900882608875,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4683544303797468,0.0211693548387096,0.0001082133968185,0.0255831772518304,5.384449709239716e-05,0.0028177184767745,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2278481012658227,0.0014112903225806,0.0234823071096201,0.0004682445087689,0.0009153564505707,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4050632911392405,0.0295362903225806,0.0320672365905565,4.256768261535842e-05,5.384449709239716e-05,0.008287407284631,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5189873417721519,0.0314516129032258,0.0032103307722829,0.0018729780350757,0.0,0.010442133178635,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.003125,0.0,4.256768261535842e-05,0.0013461124273099,0.0313678365723283,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7848101265822784,0.0001008064516129,0.0055188832377448,0.0083858334752256,0.0,0.0190610367546513,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3291139240506329,0.1961693548387096,0.0001442845290913,0.0001702707304614,0.0,0.0258152736916255,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2784810126582278,0.0,0.0,0.0,0.0005384449709239,0.0322380143372146,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4683544303797468,0.0297379032258064,0.0568120333297262,0.0008087859696918,0.0277299160025845,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2658227848101265,0.0289314516129032,0.0,0.0006810829218457,0.0061921171656256,0.0072514813740521,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.240506329113924,0.0383064516129032,0.0,0.0177081559679891,0.0,0.0003314962913852,0.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5443037974683544,0.0,0.1144176315694549,0.0,0.0013999569244023,0.1813284713877263,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3924050632911392,0.0,0.0059878079572917,0.0001702707304614,0.1172194701701486,0.014171466456719,0.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7341772151898734,0.0,0.0081520758936623,0.0,0.2951216885634288,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5189873417721519,0.0018145161290322,0.0,0.0014898688915375,0.0,0.0350142957775659,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.0492943548387096,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3924050632911392,0.0914314516129032,0.0,0.0186020773029116,0.0001076889941847,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1645569620253164,0.2262096774193548,0.0011182051004581,0.0215818150859867,0.0,0.005884059172088,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1898734177215189,0.0,0.0,0.0,0.0,0.0344756143040649,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4556962025316455,0.003125,0.1293150091981387,0.0013195981610761,0.075382295929356,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6329113924050633,0.0,0.1974173069292645,0.0,0.0378526814559552,0.2644097294161521,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4936708860759493,0.0347782258064516,0.0,0.0360973948578239,0.0,0.0048066962250859,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5443037974683544,0.2035282258064516,0.0,0.0238379022646007,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3544303797468354,0.0,0.0005771381163654,0.0211135705772177,0.0171225500753822,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4050632911392405,0.0,0.0151138044223208,0.0,0.1068274822313159,0.0215886959764637,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2911392405063291,0.0,3.607113227284205e-05,0.0021709518133832,0.0921279345250915,0.0090747109766709,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.033266129032258,0.0003967824550012,0.0,0.0,0.0164919404964156,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6708860759493671,0.0090725806451612,0.0010460628359124,0.0043419036267665,0.0131380572905449,0.0023204740396966,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2531645569620253,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5569620253164557,0.0,0.0043646070050138,0.0,0.040275683825113,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2784810126582278,0.0482862903225806,0.0012264184972766,0.0,0.0015614904156795,0.0001657481456926,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4683544303797468,0.2793346774193548,0.0,0.0002554060956921,5.384449709239716e-05,0.0004143703642315,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0090725806451612,0.0,0.0347777966967478,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2658227848101265,0.0003024193548387,0.0012264184972766,0.025540609569215,0.0,0.0003314962913852,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6329113924050633,0.0359879032258064,0.0,0.0279669674782904,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4683544303797468,0.0,0.0003607113227284,0.0231568193427549,0.0004846004738315,0.0123896738905233,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0253164556962025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7215189873417721,0.0,0.1391984994408974,0.0005533798739996,0.0104996769330174,0.1605270791033025,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3670886075949367,0.0274193548387096,0.0221837463477978,0.0,0.0,4.1437036423155016e-05,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7594936708860759,0.0,0.2163546513725066,0.0,0.2581305190609519,0.0003314962913852,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3291139240506329,0.0006048387096774,0.0,0.0170270730461433,0.0001076889941847,0.0154560145858368,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.430379746835443,0.0038306451612903,0.0,0.0257960156649072,0.0,0.0167405627149546,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3797468354430379,0.1129032258064516,0.0,0.0,0.0,0.032901006919985,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5316455696202531,0.0,0.0674890884824874,0.0,0.0306913633426663,0.0082459702482078,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4683544303797468,0.0018145161290322,0.0962738520362154,0.0,0.0661748869265561,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4810126582278481,0.0,0.0158352270677776,0.0,0.0233685117381003,0.4174367049268636,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4050632911392405,0.2960685483870968,0.0021642679363705,0.0296271071002894,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3037974683544304,0.0,0.0,0.0,0.0395218608658195,0.0008701777648862,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2025316455696202,0.0043346774193548,0.0,0.0,0.1019276329959078,0.0049310073343554,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6455696202531646,0.0326612903225806,0.0,0.0239656053124467,0.0064074951539952,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2025316455696202,0.0002016129032258,0.0184323485914222,0.0,0.0,0.0653876434757386,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.569620253164557,0.1795362903225806,0.0,0.000723650604461,0.0,0.0009530518377325,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1392405063291139,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6455696202531646,0.0,0.0353497096273852,0.0116209773539928,0.1494184794314021,0.0173621182613019,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0003967824550012,0.0,0.007322851604566,0.0450834956283926,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4177215189873418,0.0033266129032258,0.0143202395123182,0.0150689596458368,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2151898734177215,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7594936708860759,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2531645569620253,0.0,0.0,0.0001702707304614,0.0004846004738315,0.0320308291550988,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.430379746835443,0.6007056451612903,0.0,0.000127703047846,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2278481012658227,0.0,0.1359881686686145,0.0,0.0154533706655179,0.1446566941532341,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2151898734177215,0.0,0.0236626627709843,0.0125574663715307,0.0,0.0014502962748104,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.620253164556962,0.0084677419354838,0.0001082133968185,0.0170696407287587,0.0108765884126642,0.0040608295694691,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7215189873417721,0.0201612903225806,0.0003246401904555,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6582278481012658,0.0001008064516129,0.0004689247195469,0.000127703047846,0.0,0.0290059254962085,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3797468354430379,0.0491935483870967,0.0,0.0103013791929167,0.0,0.0032735258774292,0.0
