international_plan,voice_mail_plan,area_code_408,area_code_415,area_code_510,region_Midwest,region_Northeast,region_South,region_West,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3347107438016529,0.0,0.8560433295324972,0.68125,0.8559691482226693,0.4976629089909266,0.5882352941176471,0.4978971206729214,0.6444634215769998,0.3007518796992481,0.6443037974683545,0.585,0.2,0.5851851851851851,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5909090909090909,0.0,0.1755986316989737,0.7312500000000001,0.1755533199195171,0.2119879021171294,0.5,0.2119055321902297,0.368061485909479,0.4962406015037593,0.3683544303797468,0.41,0.35,0.4092592592592592,0.4444444444444444,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4338842975206611,0.0,0.6003420752565565,0.6000000000000001,0.6002682763246143,0.6851800934836403,0.5,0.685215140731155,0.4204383717620267,0.4135338345864661,0.420253164556962,0.6200000000000001,0.05,0.6203703703703703,0.2222222222222222,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3842975206611571,0.0,0.4501140250855188,0.65625,0.4500335345405768,0.4261754193016222,0.5941176470588235,0.4263992235522484,0.4153145459721036,0.3834586466165413,0.4151898734177215,0.4,0.25,0.4,0.4444444444444444,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5247933884297521,0.0,0.6781641961231472,0.78125,0.6780684104627767,0.680780863348914,0.5470588235294117,0.6810093820769978,0.4702533447196129,0.2631578947368421,0.4702531645569621,0.6950000000000001,0.2,0.6944444444444444,0.1111111111111111,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4917355371900826,0.0,0.604618015963512,0.8187500000000001,0.6046277665995977,0.5757492438823206,0.611764705882353,0.575865415723067,0.3515513805863933,0.4736842105263157,0.3512658227848101,0.265,0.25,0.2648148148148148,0.1111111111111111,1.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1446280991735537,0.84,0.5610034207525656,0.55625,0.5610328638497654,0.7008523508386033,0.7176470588235294,0.7010676156583631,0.2692855109592941,0.6992481203007519,0.2689873417721519,1.0,0.3,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3016528925619834,0.0,0.8053021664766249,0.7125,0.8053319919517103,0.6046191916414627,0.2823529411764706,0.6046586865092204,0.3595217762596072,0.6165413533834585,0.359493670886076,0.47,0.2,0.4703703703703703,0.1111111111111111,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6652892561983471,0.0,0.201539338654504,0.675,0.2015425888665325,0.4330492163871322,0.5117647058823529,0.4331931413781947,0.3162539140335895,0.3684210526315789,0.3164556962025316,0.455,0.15,0.4555555555555555,0.4444444444444444,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2479338842975206,0.54,0.5344925883694412,0.775,0.5345405767940979,0.4030794610943085,0.6058823529411764,0.4031057910061469,0.5180757187588955,0.7218045112781954,0.5183544303797469,0.32,0.3,0.3203703703703703,0.4444444444444444,1.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4793388429752066,0.0,0.476339794754846,0.5375,0.4763581488933602,0.4880395930712125,0.5117647058823529,0.4881915237787124,0.5855394249928836,0.744360902255639,0.5854430379746837,0.7050000000000001,0.35,0.7055555555555555,0.2222222222222222,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3388429752066116,0.0,0.9618015963511972,0.75,0.9617706237424548,0.6252405828979929,0.6823529411764706,0.6253639598835328,0.313692001138628,0.6090225563909775,0.3139240506329114,0.79,0.35,0.7907407407407406,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5165289256198348,0.0,0.1659064994298746,0.5875,0.1658283031522468,0.3813582623040967,0.6941176470588235,0.3814299579424134,0.2650156561343581,0.4360902255639097,0.2651898734177215,0.5950000000000001,0.05,0.5944444444444444,0.5555555555555556,1.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5371900826446281,0.52,0.8349486887115165,0.6312500000000001,0.8348423876592891,0.5490789111905416,0.5705882352941176,0.5490132643157554,0.6023341873042983,0.7067669172932329,0.6025316455696204,0.6900000000000001,0.35,0.6907407407407407,0.4444444444444444,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2851239669421488,0.0,0.6462371721778791,0.6125,0.6462105969148223,0.6271652460819357,0.6764705882352942,0.6273050792623747,0.0839738115570737,0.4511278195488722,0.0835443037974683,0.8800000000000001,0.2,0.8796296296296295,0.2222222222222222,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5578512396694215,0.0,0.7132269099201825,0.7562500000000001,0.7131120053655265,0.7343964806158922,0.6941176470588235,0.7343901649951472,0.3054369484770851,0.6090225563909775,0.3056962025316456,0.65,0.1,0.6499999999999999,0.1111111111111111,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3801652892561983,0.0,0.8893956670467503,0.68125,0.8893360160965795,0.3557877371459995,0.5882352941176471,0.3558718861209964,0.4950185027042413,0.3082706766917293,0.4949367088607594,0.525,0.1,0.5259259259259259,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5619834710743802,0.0,0.3851197263397947,0.59375,0.3851441985244802,0.3687104756667583,0.6,0.3688126819799417,0.5106746370623398,0.3609022556390978,0.510759493670886,0.6150000000000001,0.1,0.6148148148148147,0.2222222222222222,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4421487603305785,0.0,0.5658494868871152,0.61875,0.5658953722334005,0.736321143799835,0.3529411764705882,0.7363312843739891,0.8858525476800454,0.3157894736842104,0.8860759493670887,0.47,0.15,0.4703703703703703,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1322314049586777,0.58,0.4486887115165336,0.61875,0.4486921529175051,0.3241682705526533,0.4705882352941176,0.3241669362665804,0.6703672075149444,0.3458646616541352,0.6702531645569622,0.6950000000000001,0.55,0.6944444444444444,0.4444444444444444,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4628099173553719,0.0,0.7756556442417333,0.6937500000000001,0.7756539235412475,0.7382458069837778,0.6941176470588235,0.7382724037528309,0.484201537147737,0.5413533834586466,0.4841772151898734,0.425,0.5,0.4259259259259259,0.1111111111111111,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2520661157024794,0.0,0.7089509692132269,0.68125,0.7089201877934272,0.6048941435248831,0.6941176470588235,0.6049822064056939,0.6319385140905208,0.3383458646616541,0.6322784810126584,0.66,0.1,0.6592592592592592,0.1111111111111111,1.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5247933884297521,0.64,0.637115165336374,0.50625,0.6371562709590879,0.5191091558977179,0.4352941176470588,0.5192494338401812,0.3165385710219186,0.5112781954887218,0.3164556962025316,0.47,0.1,0.4703703703703703,0.2222222222222222,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2190082644628099,0.0,0.7770809578107184,0.51875,0.7769953051643194,0.6838053340665383,0.4352941176470588,0.6839210611452604,0.4375177910617706,0.5864661654135337,0.4373417721518988,0.475,0.1,0.4759259259259258,0.1111111111111111,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3512396694214876,0.0,0.3657354618015964,0.7562500000000001,0.3656941649899396,0.5419301622216112,0.5470588235294117,0.5418958265933355,0.2695701679476231,0.894736842105263,0.269620253164557,0.61,0.25,0.6092592592592593,0.7777777777777777,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3636363636363636,0.0,0.6071835803876853,0.39375,0.6071428571428572,0.4855650261204289,0.4176470588235294,0.4856033646069233,0.62311414745232,0.6992481203007519,0.6234177215189874,0.455,0.05,0.4555555555555555,0.1111111111111111,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4090909090909091,0.0,0.3050171037628278,0.39375,0.3049966465459424,0.2906241407753643,0.3941176470588235,0.2905208670333226,0.5676060347281525,0.3082706766917293,0.5677215189873418,0.6400000000000001,0.15,0.6407407407407407,0.4444444444444444,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6528925619834711,0.0,0.732896237172178,0.33125,0.7328973843058351,0.8583997800384933,0.7470588235294118,0.8586218052410223,0.3965271847423854,0.3684210526315789,0.3968354430379747,0.44,0.3,0.4407407407407407,0.1111111111111111,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6322314049586777,0.0,1.0,0.46875,1.0,0.5952708276051691,0.5529411764705883,0.5952766095114849,0.5983489894676914,0.5037593984962405,0.59873417721519,0.505,0.45,0.5055555555555555,0.1111111111111111,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6198347107438017,0.0,0.621436716077537,0.35625,0.6213950368879947,0.3145449546329392,0.5176470588235293,0.3144613393723714,0.6419015086820381,0.4661654135338345,0.6417721518987342,0.6200000000000001,0.05,0.6203703703703703,0.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3884297520661157,0.0,0.4717787913340935,0.525,0.471830985915493,0.7869122903491889,0.6588235294117647,0.7871239081203494,0.4417876458867065,0.4210526315789474,0.4417721518987342,0.5750000000000001,0.1,0.5759259259259258,0.1111111111111111,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0619834710743801,0.0,0.6545039908779932,0.4875,0.6544265593561369,0.5655760241957657,0.6352941176470588,0.5655127790359107,0.3487048107031027,0.4360902255639097,0.3487341772151899,0.54,0.1,0.5407407407407407,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.268595041322314,0.0,0.4769099201824401,0.56875,0.4768611670020121,0.6323893318669233,0.4,0.6324813976059528,0.4212923427270139,0.6390977443609023,0.4215189873417723,0.53,0.25,0.5296296296296296,0.1111111111111111,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.4478335233751425,0.8375,0.4478537894030852,0.5083860324443222,0.7176470588235294,0.5085732772565513,0.4369484770851123,0.1954887218045112,0.4367088607594936,0.425,0.25,0.4259259259259259,0.4444444444444444,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4628099173553719,0.0,0.6832953249714937,0.29375,0.6832662642521798,0.7778388781963156,0.6470588235294118,0.7780653510190877,0.5542271562766866,0.4135338345864661,0.5544303797468355,0.435,0.15,0.4351851851851852,0.2222222222222222,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9214876033057852,0.0,0.4888825541619156,0.61875,0.488933601609658,0.4399230134726423,0.6058823529411764,0.439987059204141,0.4802163393111301,0.518796992481203,0.4803797468354431,0.25,0.1,0.25,0.1111111111111111,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1859504132231405,0.0,0.7135119726339796,0.625,0.7134473507712944,0.7165246081935662,0.5294117647058824,0.7165965706890973,0.430686023341873,0.5338345864661653,0.431012658227848,0.665,0.1,0.6648148148148147,0.2222222222222222,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.7924743443557583,0.475,0.7924211938296446,0.4858399780038493,0.4352941176470588,0.4859268845033969,0.5004269854824935,0.6992481203007519,0.5006329113924052,0.415,0.2,0.4148148148148148,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.396694214876033,0.0,0.7309007981755986,0.78125,0.7308853118712275,0.7530932086884795,0.5882352941176471,0.753154318990618,0.5095360091090235,0.5112781954887218,0.509493670886076,0.555,0.05,0.5555555555555556,0.1111111111111111,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.359504132231405,0.0,0.7548460661345496,0.775,0.7548625083836352,0.6747319219136652,0.6588235294117647,0.6748625040439987,0.3324793623683461,0.6165413533834585,0.3322784810126582,0.7400000000000001,0.1,0.7407407407407407,0.1111111111111111,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2892561983471075,0.0,0.507981755986317,0.70625,0.5078806170355467,0.4613692603794336,0.5529411764705883,0.4613393723714008,0.3939652718474238,0.5864661654135337,0.3936708860759493,0.68,0.15,0.6796296296296296,0.3333333333333333,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5413223140495868,0.72,0.6448118586088939,0.64375,0.6447015425888666,0.4993126202914489,0.7352941176470588,0.4995147201552895,0.6122971818958155,0.518796992481203,0.6126582278481013,0.525,0.25,0.5259259259259259,0.3333333333333333,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2933884297520661,0.66,0.2753705815279361,0.36875,0.2753185781354796,0.867198240307946,0.5764705882352941,0.8673568424458103,0.3404497580415599,0.631578947368421,0.340506329113924,0.31,0.2,0.3092592592592592,0.4444444444444444,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3760330578512397,0.0,0.3725769669327252,0.70625,0.3725687458081824,0.7165246081935662,0.7176470588235294,0.7165965706890973,0.5707372615997722,0.4887218045112781,0.5708860759493671,0.47,0.1,0.4703703703703703,0.2222222222222222,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3801652892561983,0.0,0.6183010262257697,0.38125,0.6182092555331992,0.5702502062139125,0.7058823529411764,0.5703655774830152,0.506689439225733,0.5789473684210527,0.5069620253164557,0.875,0.25,0.875925925925926,0.1111111111111111,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4834710743801653,0.52,0.4868871151653364,0.7125,0.4869215291750503,0.5485290074237008,0.7352941176470588,0.5486897444192819,0.3586678052946199,0.4887218045112781,0.3588607594936709,0.48,0.25,0.4796296296296296,0.5555555555555556,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.243801652892562,0.58,0.7579817559863169,0.70625,0.7578806170355468,0.5933461644212263,0.5529411764705883,0.5933354901326432,0.1833191004839168,0.3684210526315789,0.1829113924050633,0.7000000000000001,0.6000000000000001,0.7,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.359504132231405,0.0,0.2089509692132269,0.5375,0.2089201877934272,0.4437723398405279,0.4823529411764706,0.4438692979618246,0.5576430401366352,0.3233082706766917,0.5575949367088607,0.41,0.15,0.4092592592592592,0.4444444444444444,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6239669421487604,0.4,0.677023945267959,0.75,0.6770623742454729,0.6967280725872972,0.5529411764705883,0.6968618570042058,0.6305152291488755,0.3533834586466165,0.6303797468354431,0.71,0.15,0.7092592592592593,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4545454545454546,0.0,0.4925883694412771,0.3625,0.4926224010731053,0.503436898542755,0.6352941176470588,0.5033969589129732,0.3276401935667521,0.5338345864661653,0.3278481012658228,0.395,0.15,0.3944444444444444,0.4444444444444444,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1776859504132231,0.0,0.8212656784492589,0.7000000000000001,0.8212608987256874,0.7093758592246356,0.5411764705882353,0.7094791329666774,0.4232849416453174,0.4285714285714285,0.4234177215189874,0.51,0.2,0.5092592592592592,0.3333333333333333,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3016528925619834,0.0,0.4962941847206385,0.6000000000000001,0.4963112005365527,0.690404179268628,0.5529411764705883,0.6903914590747331,0.6088812980358668,0.6766917293233081,0.6088607594936709,0.415,0.25,0.4148148148148148,0.2222222222222222,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545455,0.64,0.6302736602052451,0.8562500000000001,0.6302816901408451,0.7283475391806433,0.5823529411764706,0.7285668068586219,0.3563905493879875,0.5639097744360901,0.3563291139240506,0.77,0.2,0.7703703703703704,0.2222222222222222,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4628099173553719,0.0,0.5969213226909921,0.94375,0.596914822266935,0.9549078911190542,0.6647058823529411,0.955030734390165,0.5758610873896953,0.6240601503759398,0.5759493670886077,0.37,0.1,0.3703703703703703,0.1111111111111111,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4256198347107438,0.0,0.6676168757126568,0.8,0.6675050301810866,0.8058839703051967,0.5411764705882353,0.8058880621158201,0.399089097637347,0.3458646616541352,0.3993670886075949,0.49,0.3,0.4907407407407407,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2520661157024794,0.0,0.4552451539338654,0.5375,0.4552313883299799,0.5430299697552928,0.4470588235294117,0.54318990617923,0.2217477939083404,0.5413533834586466,0.2215189873417721,0.6950000000000001,0.3,0.6944444444444444,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4586776859504132,0.0,0.9563854047890537,0.48125,0.9564050972501678,0.5842727522683531,0.6411764705882352,0.5842769330313814,0.6299459151722174,0.744360902255639,0.6303797468354431,0.635,0.4,0.6351851851851852,0.2222222222222222,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4504132231404959,0.0,0.8360889395667047,0.49375,0.836016096579477,0.5182843002474566,0.5294117647058824,0.5182788741507602,0.6353543979504696,0.4360902255639097,0.6354430379746836,0.7250000000000001,0.2,0.7259259259259259,0.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3884297520661157,0.74,0.6277080957810718,0.68125,0.6275989268947015,0.5094858399780039,0.5823529411764706,0.5095438369459722,0.4594363791631085,0.3684210526315789,0.459493670886076,0.205,0.1,0.2055555555555555,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3099173553719008,0.0,0.8537628278221209,0.78125,0.8537894030851778,0.62331591971405,0.5411764705882353,0.623422840504691,0.475377170509536,0.7593984962406013,0.4753164556962026,0.685,0.2,0.6851851851851852,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3223140495867769,0.0,0.7460091220068414,0.6062500000000001,0.7459758551307848,0.5790486664833654,0.2823529411764706,0.5791006146878033,0.6063193851409051,0.3759398496240601,0.6063291139240508,0.3,0.15,0.3,0.3333333333333333,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3057851239669422,0.0,0.6339794754846066,0.4875,0.6339704896042925,0.8990926587847127,0.6529411764705882,0.8993853121967001,0.4676914318246513,0.5338345864661653,0.4677215189873418,0.435,0.45,0.4351851851851852,0.1111111111111111,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3842975206611571,0.0,0.7730900798175598,0.65625,0.772971160295104,0.5570525158097333,0.6176470588235294,0.5571012617275962,0.5064047822374038,0.1353383458646616,0.5063291139240507,0.5750000000000001,0.15,0.5759259259259258,0.3333333333333333,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2768595041322314,0.0,0.4620866590649943,0.5375,0.4621059691482226,0.4261754193016222,0.5058823529411764,0.4263992235522484,0.4155992029604327,0.4060150375939849,0.4158227848101266,0.55,0.45,0.55,0.5555555555555556,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.371900826446281,0.0,0.4133409350057013,0.55625,0.4133132126089872,0.4833654110530657,0.6,0.4833387253316079,0.5123825789923142,0.8872180451127818,0.5126582278481013,0.835,0.15,0.8351851851851851,0.2222222222222222,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.6582098061573547,0.8250000000000001,0.6581153588195842,0.6686829804784162,0.5823529411764706,0.6687156260109998,0.394819242812411,0.1804511278195488,0.3949367088607596,0.55,0.1,0.55,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5206611570247934,0.0,0.5042759407069556,0.6875,0.5041918175720993,0.461644212262854,0.5882352941176471,0.4616628922678745,0.3942499288357529,0.7894736842105263,0.3943037974683544,0.385,0.1,0.3851851851851852,0.1111111111111111,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0950413223140495,0.0,0.7571265678449259,0.5375,0.7570422535211268,0.5740995325817982,0.6,0.5742478162406988,0.39510389980074,0.5413533834586466,0.3949367088607596,0.555,0.3,0.5555555555555556,0.2222222222222222,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2809917355371901,0.66,0.773945267958951,0.6125,0.7739771965124078,0.6967280725872972,0.6,0.6968618570042058,0.3464275547964702,0.3909774436090226,0.3462025316455697,0.41,0.1,0.4092592592592592,0.1111111111111111,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3057851239669422,0.0,0.8968072976054733,0.6375000000000001,0.8967136150234741,0.4668682980478416,0.5058823529411764,0.4668392106114526,0.6871619698263592,0.5037593984962405,0.6873417721518988,0.285,0.15,0.2851851851851851,0.2222222222222222,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4958677685950413,0.0,0.4780501710376282,0.5875,0.4780348759221999,0.2576299147649161,0.711764705882353,0.2575218375930119,0.5624822089382294,0.6165413533834585,0.5626582278481013,0.67,0.05,0.6703703703703704,0.3333333333333333,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3925619834710744,0.0,0.5148232611174458,0.5750000000000001,0.5147551978537894,0.5248831454495464,0.6705882352941176,0.5250727919767066,0.717050953600911,0.6917293233082706,0.7170886075949369,0.515,0.2,0.5148148148148147,0.1111111111111111,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3801652892561983,0.0,0.7636830102622577,0.7125,0.7635814889336017,0.6131427000274952,0.4352941176470588,0.6133937237140085,0.623398804440649,0.4285714285714285,0.6234177215189874,0.5650000000000001,0.15,0.5648148148148148,0.3333333333333333,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4008264462809917,0.0,0.7736602052451539,0.74375,0.7736418511066399,0.5235083860324443,0.6,0.5234551924943384,0.6860233418730429,0.6390977443609023,0.6860759493670887,0.555,0.3,0.5555555555555556,0.4444444444444444,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4462809917355372,0.54,0.475769669327252,0.53125,0.4756874580818243,0.6081935661259279,0.5411764705882353,0.6082174053704303,0.4372331340734415,0.481203007518797,0.4373417721518988,0.6150000000000001,0.2,0.6148148148148147,0.1111111111111111,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.396694214876033,0.0,0.3443557582668187,0.6000000000000001,0.3443997317236754,0.4668682980478416,0.5941176470588235,0.4668392106114526,0.4281241104469115,0.225563909774436,0.4278481012658228,0.5950000000000001,0.15,0.5944444444444444,0.4444444444444444,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0909090909090909,0.0,0.9167616875712656,0.6687500000000001,0.9166666666666669,0.6917789386857299,0.6764705882352942,0.6920090585571013,0.2772559066325078,0.9398496240601502,0.2772151898734177,0.5650000000000001,0.15,0.5648148148148148,0.2222222222222222,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2479338842975206,0.0,0.7411630558722919,0.76875,0.7411133467471497,0.578773714599945,0.7470588235294118,0.5787770947913297,0.5436948477085112,0.2781954887218045,0.5436708860759495,0.45,0.15,0.45,0.1111111111111111,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6611570247933884,0.0,0.5470353477765109,0.70625,0.5469483568075117,0.1949408853450646,0.5117647058823529,0.1950824975736008,0.4585824081981213,0.5563909774436089,0.458860759493671,0.67,0.2,0.6703703703703704,0.4444444444444444,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4834710743801653,0.0,0.7633979475484607,0.90625,0.7634138162307177,0.8699477591421501,0.711764705882353,0.8699450016175995,0.4693993737546256,0.4360902255639097,0.469620253164557,0.7200000000000001,0.55,0.7203703703703703,0.5555555555555556,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7355371900826446,0.0,0.8189851767388826,0.76875,0.818913480885312,0.7918614242507561,0.6705882352941176,0.7919767065674539,0.6327924850555081,0.593984962406015,0.6329113924050633,0.525,0.2,0.5259259259259259,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3016528925619834,0.0,0.3586088939566704,0.64375,0.3586519114688129,0.5710750618641738,0.5647058823529412,0.5710126172759624,0.4659834898946769,0.8270676691729322,0.4658227848101266,0.7050000000000001,0.2,0.7055555555555555,0.1111111111111111,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3305785123966942,0.56,0.4786202964652223,0.91875,0.4785378940308518,0.5243332416827055,0.6176470588235294,0.5244257521837593,0.4249928835752918,0.5263157894736841,0.4253164556962026,0.4599999999999999,0.3,0.4592592592592592,0.4444444444444444,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1859504132231405,0.0,0.733751425313569,0.41875,0.7337357478202549,0.7178993676106682,0.5352941176470588,0.717890650274992,0.4574437802448051,0.5563909774436089,0.4575949367088607,0.67,0.25,0.6703703703703704,0.2222222222222222,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.66,0.4985746864310149,0.64375,0.4984909456740443,0.6824305746494364,0.6176470588235294,0.682626981559366,0.3441502988898377,0.6240601503759398,0.3443037974683545,0.675,0.15,0.6759259259259258,0.1111111111111111,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3801652892561983,0.42,0.3825541619156214,0.65625,0.3824614352783367,0.4467968105581523,0.7529411764705882,0.4467809770300874,0.4067748363222317,0.4285714285714285,0.4069620253164557,0.5900000000000001,0.1,0.5907407407407407,0.4444444444444444,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.256198347107438,0.0,0.7924743443557583,0.6375000000000001,0.7924211938296446,0.7324718174319493,0.6705882352941176,0.7324490456163054,0.5135212069456304,0.6390977443609023,0.5132911392405064,0.655,0.2,0.6555555555555556,0.4444444444444444,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2603305785123967,0.0,0.9885974914481188,0.34375,0.98859825620389,0.6860049491339015,0.4647058823529412,0.6861857004205759,0.6595502419584399,0.518796992481203,0.659493670886076,0.665,0.45,0.6648148148148147,0.1111111111111111,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4504132231404959,0.54,0.7636830102622577,0.64375,0.7635814889336017,0.723948309045917,0.4352941176470588,0.724037528307991,0.3825789923142613,0.5488721804511278,0.3822784810126582,0.415,0.1,0.4148148148148148,0.1111111111111111,1.0
